"grappe","menage","vague","s08aq00","s08aq01","s08aq02","s08aq03","s08aq04","s08aq05","s08aq06","s08aq07","s08aq07a","s08aq08","s08aq08a"
47,1,1,1,2,2,2,2,2,2,2,,2,
47,2,1,1,2,2,2,2,2,2,2,,2,
47,3,1,1,2,2,2,2,2,2,2,,2,
47,4,1,2,2,2,2,2,2,2,2,,2,
47,5,1,1,1,1,1,1,1,1,2,,2,
47,6,1,7,2,2,2,2,2,2,2,,2,
47,7,1,2,2,2,2,2,2,2,2,,2,
47,8,1,14,1,2,2,1,2,1,2,,2,
47,9,1,1,1,1,1,2,2,2,2,,2,
47,12,1,1,2,2,2,2,2,2,2,,2,
47,13,1,1,2,2,2,2,2,2,2,,2,
47,14,1,15,2,2,1,2,2,2,2,,2,
48,1,2,1,2,2,2,2,1,2,2,,2,
48,2,2,1,2,2,2,2,2,2,2,,2,
48,3,2,1,1,1,1,2,2,1,2,,2,
48,4,2,1,2,2,2,2,2,2,2,,2,
48,5,2,2,2,2,2,2,2,2,2,,2,
48,6,2,1,2,2,2,2,2,2,2,,2,
48,8,2,1,2,2,2,2,2,2,2,,2,
48,10,2,1,2,2,2,2,2,2,2,,2,
48,11,2,2,2,2,2,2,2,2,2,,2,
48,12,2,1,2,2,2,2,2,2,2,,2,
48,13,2,1,2,2,2,2,2,2,2,,2,
48,14,2,1,1,1,1,2,2,2,2,,2,
49,1,1,1,98,2,2,2,2,2,2,,2,
49,2,1,2,1,1,1,1,1,2,2,,2,
49,3,1,2,1,2,1,2,1,2,2,,2,
49,4,1,1,2,2,2,2,2,2,2,,2,
49,7,1,2,1,2,1,1,2,2,2,,2,
49,8,1,1,2,2,2,2,2,2,2,,2,
49,9,1,3,2,2,2,2,2,2,2,,2,
49,11,1,2,2,2,2,1,2,2,2,,2,
49,13,1,1,1,2,1,2,2,2,2,,2,
49,14,1,2,2,2,2,2,2,2,2,,2,
49,15,1,1,2,2,98,2,98,98,2,,2,
49,16,1,1,2,2,2,2,2,2,2,,2,
50,1,2,2,1,1,1,2,1,2,2,,2,
50,2,2,1,1,2,1,1,1,1,1,3,1,98
50,3,2,1,2,2,2,2,2,2,2,,2,
50,4,2,2,2,2,2,2,2,2,2,,2,
50,5,2,1,2,2,2,2,2,2,2,,2,
50,6,2,2,1,1,1,1,1,1,1,1,1,2
50,7,2,1,2,2,2,2,2,2,2,,2,
50,8,2,2,2,2,2,2,2,2,2,,2,
50,9,2,12,2,2,2,2,2,2,2,,2,
50,11,2,1,2,2,2,2,2,2,2,,2,
50,12,2,1,1,2,2,2,1,2,2,,2,
50,13,2,2,2,2,2,2,2,2,2,,2,
51,1,1,20,2,2,2,2,2,2,2,,2,
51,3,1,1,2,2,2,2,2,2,2,,2,
51,4,1,8,2,2,2,2,2,2,2,,2,
51,5,1,1,2,2,2,2,2,2,2,,2,
51,7,1,4,1,1,1,1,1,1,1,2,2,
51,8,1,17,2,2,1,2,2,2,2,,2,
51,10,1,4,2,2,2,2,2,2,2,,2,
51,11,1,2,2,2,2,2,2,2,2,,2,
51,12,1,1,2,2,2,2,2,2,2,,2,
51,13,1,2,1,2,1,2,2,2,2,,2,
51,14,1,2,1,1,1,2,1,1,2,,2,
52,1,2,1,2,1,2,2,2,2,2,,2,
52,3,2,1,2,2,2,2,2,2,2,,2,
52,4,2,2,99,2,1,2,2,2,2,,2,
52,5,2,1,1,1,1,2,1,1,2,,2,
52,6,2,2,1,1,1,1,1,1,1,3,1,3
52,7,2,2,1,1,1,2,2,1,2,,2,
52,8,2,11,2,2,1,2,2,2,2,,2,
52,10,2,1,2,2,2,2,2,2,2,,2,
52,11,2,2,2,2,2,2,2,2,2,,2,
52,12,2,2,2,2,2,2,2,2,2,,2,
52,13,2,1,2,2,2,2,2,2,2,,2,
52,14,2,1,1,1,1,2,2,2,2,,2,
53,2,1,1,1,1,1,1,1,1,1,1,1,1
53,5,1,1,2,2,2,2,2,2,2,,2,
53,6,1,19,1,1,1,1,1,1,1,1,2,
53,8,1,4,2,2,2,2,2,2,2,,2,
53,9,1,2,2,2,2,2,2,2,2,,2,
53,10,1,1,1,1,1,2,1,1,2,,2,
53,11,1,1,2,2,2,2,2,2,2,,2,
53,12,1,2,1,1,1,2,1,2,2,,2,
53,13,1,1,1,1,1,2,1,2,2,,2,
53,14,1,1,2,2,2,2,2,2,2,,2,
53,15,1,1,1,1,1,1,2,2,2,,2,
53,16,1,1,1,2,2,2,2,2,2,,2,
54,1,2,1,2,2,2,2,2,2,2,,2,
54,2,2,1,1,1,1,2,1,1,2,,2,
54,3,2,2,2,2,1,2,2,2,2,,2,
54,4,2,1,2,2,2,2,2,2,2,,2,
54,5,2,2,2,2,2,2,2,2,2,,2,
54,6,2,2,2,1,1,2,2,2,2,,2,
54,7,2,2,1,1,1,2,1,1,2,,2,
54,8,2,2,2,2,2,2,2,2,2,,2,
54,9,2,2,2,2,2,2,2,2,2,,2,
54,10,2,1,2,2,1,2,1,2,2,,2,
54,11,2,1,2,2,1,2,1,2,2,,2,
54,12,2,4,2,2,2,2,2,2,2,,2,
55,1,1,2,2,2,2,1,2,2,2,,2,
55,2,1,2,2,2,2,2,1,2,2,,2,
55,3,1,3,1,2,1,2,2,1,2,,2,
55,4,1,1,2,2,2,2,2,2,2,,2,
55,5,1,2,1,2,2,2,2,2,2,,2,
55,6,1,12,2,2,2,2,2,2,2,,2,
55,7,1,1,1,1,1,1,1,1,1,3,1,2
55,8,1,1,2,2,2,2,2,2,2,,2,
55,9,1,1,1,1,1,1,1,2,1,2,2,
55,10,1,1,2,2,2,1,1,2,2,,2,
55,11,1,2,2,2,2,2,2,2,2,,2,
55,12,1,1,2,2,2,2,2,2,2,,2,
56,1,2,15,2,2,2,2,2,2,2,,2,
56,2,2,7,1,1,1,1,1,1,1,2,2,
56,3,2,1,1,1,1,1,1,1,1,3,1,3
56,4,2,4,1,1,1,2,2,2,2,,2,
56,5,2,1,2,2,1,2,2,2,2,,2,
56,7,2,1,2,2,2,2,2,2,2,,2,
56,9,2,1,2,2,2,2,2,2,2,,2,
56,10,2,2,2,2,2,98,2,2,2,,2,
56,11,2,11,2,2,2,2,2,2,2,,2,
56,12,2,2,2,2,2,2,2,2,2,,2,
56,13,2,2,2,2,2,2,2,2,2,,2,
56,14,2,2,2,2,1,2,2,2,2,,2,
57,1,1,2,2,2,2,2,2,2,2,,2,
57,2,1,7,1,2,2,2,2,2,2,,2,
57,3,1,8,1,2,2,2,2,2,2,,2,
57,5,1,3,2,2,1,2,1,1,2,,2,
57,6,1,17,2,2,2,2,2,2,2,,2,
57,7,1,2,2,2,2,2,2,2,2,,2,
57,10,1,1,2,2,2,2,2,2,2,,2,
57,11,1,1,2,2,2,2,2,2,2,,2,
57,12,1,2,2,2,2,2,2,2,2,,2,
57,13,1,4,2,2,2,2,2,2,2,,2,
57,14,1,,,,,,,,,,,
57,15,1,2,2,2,2,2,2,2,2,,2,
58,1,2,2,2,2,2,2,2,2,2,,2,
58,2,2,2,2,2,2,2,2,2,2,,2,
58,3,2,1,2,2,2,2,2,2,2,,2,
58,4,2,1,2,2,2,2,2,2,2,,2,
58,5,2,1,2,2,2,2,2,2,2,,2,
58,6,2,2,2,2,2,2,2,2,2,,2,
58,7,2,1,2,2,2,2,2,2,2,,2,
58,8,2,4,1,2,2,2,1,2,2,,99,
58,9,2,1,2,2,2,2,2,2,2,,2,
58,11,2,1,2,2,2,2,2,2,2,,2,
58,12,2,7,2,2,2,2,2,2,2,,2,
58,13,2,1,2,2,2,2,2,2,2,,2,
59,1,1,2,2,2,2,2,2,2,2,,2,
59,2,1,1,2,2,1,2,2,2,2,,2,
59,3,1,4,1,1,1,1,1,1,1,3,2,
59,4,1,1,1,1,1,2,2,2,2,,2,
59,5,1,6,1,2,1,2,1,2,2,,2,
59,6,1,12,2,2,2,2,2,2,2,,2,
59,7,1,1,2,2,2,2,2,2,2,,2,
59,8,1,2,2,2,2,2,2,2,2,,2,
59,9,1,1,1,1,1,2,1,2,2,,2,
59,10,1,1,1,1,1,1,1,1,1,3,2,
59,11,1,1,2,2,2,2,2,2,2,,2,
59,12,1,2,2,2,1,2,2,2,2,,2,
60,1,2,2,2,2,2,2,2,2,2,,2,
60,2,2,1,2,2,2,2,2,2,2,,2,
60,4,2,1,1,1,1,1,1,1,1,1,98,
60,5,2,1,2,2,2,2,2,2,2,,2,
60,6,2,1,1,1,1,2,2,2,2,,2,
60,7,2,1,1,2,2,2,2,2,2,,2,
60,8,2,3,2,2,2,2,2,2,2,,2,
60,9,2,2,1,1,1,1,2,1,2,,2,
60,10,2,1,2,2,2,2,2,2,2,,2,
60,11,2,1,1,1,1,1,1,1,1,2,1,2
60,12,2,2,1,1,1,2,1,1,98,,2,
60,13,2,2,1,1,1,2,2,2,1,1,2,
61,1,1,1,2,2,2,2,2,2,2,,2,
61,2,1,4,1,1,1,1,1,1,2,,2,
61,3,1,4,2,2,2,2,2,2,2,,2,
61,4,1,1,2,2,2,2,2,2,2,,2,
61,5,1,6,2,2,2,2,2,2,2,,2,
61,6,1,2,2,2,2,2,2,2,2,,2,
61,7,1,2,2,2,2,2,2,2,2,,2,
61,8,1,2,2,2,2,2,2,2,2,,2,
61,10,1,1,2,2,2,2,2,2,2,,2,
61,11,1,2,2,2,1,2,2,2,2,,2,
61,12,1,10,2,2,2,2,2,2,2,,2,
61,13,1,1,1,2,2,2,2,2,2,,2,
62,1,2,2,2,2,2,2,2,2,2,,2,
62,4,2,15,2,2,2,2,2,2,2,,2,
62,5,2,2,2,2,2,2,2,2,2,,2,
62,9,2,3,1,1,1,1,2,2,2,,2,
62,11,2,1,1,1,1,2,2,2,2,,2,
62,12,2,1,2,2,2,2,2,2,2,,2,
62,13,2,2,2,2,2,2,2,2,2,,2,
62,14,2,1,2,2,2,2,2,2,2,,2,
62,15,2,2,1,2,2,1,1,2,2,,2,
62,16,2,2,2,2,2,2,2,2,2,,2,
62,17,2,2,1,1,1,1,2,2,2,,2,
62,18,2,2,1,1,2,2,2,2,2,,2,
63,1,1,1,1,1,1,99,1,2,1,2,2,
63,2,1,2,2,2,2,2,2,2,2,,2,
63,3,1,2,2,2,2,2,2,2,2,,2,
63,4,1,15,2,2,2,2,2,2,2,,2,
63,6,1,1,1,2,2,2,1,1,1,2,2,
63,7,1,1,2,2,2,2,2,2,2,,2,
63,8,1,1,1,1,2,2,2,2,2,,2,
63,9,1,1,2,1,1,2,1,2,1,2,2,
63,10,1,1,1,2,2,2,2,2,2,,2,
63,11,1,1,2,2,2,2,2,2,2,,2,
63,12,1,2,2,2,2,2,2,2,2,,2,
63,13,1,1,1,1,1,1,1,1,1,3,2,
64,1,2,1,1,1,1,2,2,2,2,,2,
64,2,2,2,2,2,2,2,2,2,2,,2,
64,3,2,1,2,2,2,2,2,2,2,,2,
64,4,2,3,2,2,2,2,2,2,2,,2,
64,5,2,2,2,1,1,2,1,2,2,,2,
64,6,2,2,1,1,1,2,2,2,2,,2,
64,8,2,7,1,1,1,1,1,1,2,,2,
64,9,2,5,1,1,1,1,1,1,1,3,1,2
64,10,2,1,1,1,1,2,2,2,2,,2,
64,11,2,2,1,1,1,2,2,2,2,,2,
64,12,2,1,2,2,2,2,2,2,2,,2,
64,13,2,2,2,2,2,2,2,2,2,,2,
65,1,1,2,2,2,2,2,2,2,2,,2,
65,3,1,1,1,1,1,1,1,1,1,2,2,
65,4,1,1,1,2,2,2,2,2,2,,2,
65,5,1,2,1,1,1,1,1,1,1,1,1,1
65,6,1,2,2,2,2,2,2,2,2,,2,
65,7,1,1,2,2,2,2,2,2,2,,2,
65,9,1,1,2,2,2,2,2,2,2,,2,
65,10,1,2,2,2,1,2,1,2,1,1,2,
65,11,1,2,1,1,1,1,1,1,1,2,2,
65,12,1,1,2,2,2,2,2,2,2,,2,
65,13,1,11,1,1,1,2,1,1,1,2,2,
65,14,1,1,2,2,2,2,2,2,2,,2,
66,1,1,1,2,2,2,2,2,2,2,,2,
66,2,1,1,1,1,1,2,2,2,2,,2,
66,3,1,8,2,2,2,2,2,2,2,,2,
66,4,1,8,1,2,1,2,1,2,2,,2,
66,5,1,1,2,2,2,2,2,2,2,,2,
66,6,1,1,2,2,2,2,2,2,2,,2,
66,7,1,2,1,2,2,2,2,2,2,,2,
66,8,1,7,1,2,1,1,1,2,2,,2,
66,9,1,1,2,2,2,2,2,2,2,,2,
66,11,1,17,1,1,1,2,2,2,2,,2,
66,12,1,2,2,2,2,2,2,2,2,,2,
66,13,1,2,1,1,2,2,2,2,2,,2,
67,1,2,2,1,2,2,1,1,2,2,,2,
67,2,2,2,2,2,2,2,2,2,2,,2,
67,3,2,5,1,1,1,2,2,2,2,,2,
67,4,2,1,2,2,2,2,2,2,2,,2,
67,6,2,1,2,2,2,2,2,2,2,,2,
67,7,2,2,2,2,2,2,2,2,2,,2,
67,8,2,1,2,2,2,2,2,2,2,,2,
67,9,2,2,2,2,2,2,2,2,2,,2,
67,10,2,2,1,2,2,2,2,2,2,,2,
67,11,2,1,1,2,2,1,1,2,2,,2,
67,12,2,2,2,2,2,2,2,2,2,,2,
67,13,2,1,2,2,2,2,2,2,2,,2,
68,1,1,1,2,2,2,2,2,2,2,,2,
68,2,1,1,2,2,2,2,2,2,2,,2,
68,4,1,1,1,1,1,1,1,1,1,2,2,
68,5,1,3,1,1,1,1,1,1,1,2,2,
68,6,1,1,2,2,2,2,2,2,2,,2,
68,7,1,1,2,2,2,2,2,2,2,,2,
68,8,1,2,1,1,1,2,2,2,1,2,2,
68,9,1,2,1,2,2,2,2,2,2,,2,
68,10,1,1,1,1,2,2,2,2,2,,2,
68,11,1,2,1,1,1,1,1,1,1,3,2,
68,13,1,1,1,2,2,2,2,2,2,,2,
68,14,1,2,2,2,2,2,2,2,2,,2,
69,1,2,10,2,2,2,2,2,2,2,,2,
69,2,2,5,2,2,2,2,2,2,2,,2,
69,3,2,7,1,2,2,2,2,2,2,,2,
69,4,2,2,1,1,1,1,2,2,2,,2,
69,5,2,3,2,2,2,2,2,2,2,,2,
69,6,2,2,2,2,2,2,2,2,2,,2,
69,8,2,1,2,2,2,2,2,2,2,,2,
69,11,2,1,1,1,1,1,2,2,2,,2,
69,12,2,2,2,2,2,2,2,2,2,,2,
69,13,2,2,2,2,2,2,2,2,2,,2,
69,14,2,2,2,2,2,2,2,2,2,,2,
69,15,2,2,2,2,2,2,2,2,2,,2,
70,2,1,1,2,2,2,2,2,2,2,,2,
70,4,1,2,1,1,1,99,98,99,1,2,2,
70,5,1,2,1,2,1,1,1,1,1,2,1,2
70,6,1,2,2,2,2,2,2,2,2,,2,
70,7,1,2,2,2,2,2,2,2,2,,2,
70,8,1,4,1,1,1,2,2,2,2,,2,
70,10,1,2,2,2,2,2,2,2,2,,2,
70,11,1,2,1,1,1,2,1,1,1,1,2,
70,12,1,1,1,1,1,2,2,2,2,,2,
70,13,1,2,1,1,1,1,1,1,1,3,2,
70,14,1,1,1,1,1,2,2,2,1,2,2,
70,15,1,2,1,2,2,1,1,1,2,,2,
71,1,2,1,1,1,1,2,1,2,2,,2,
71,2,2,1,2,2,2,2,2,2,2,,2,
71,3,2,1,2,2,2,2,2,2,2,,2,
71,4,2,2,2,2,2,2,2,2,2,,2,
71,6,2,1,2,2,2,2,2,2,2,,2,
71,7,2,1,2,2,1,2,2,2,2,,2,
71,8,2,1,1,2,2,2,2,2,2,,2,
71,9,2,9,2,1,2,1,2,2,2,,2,
71,10,2,1,2,2,2,2,2,2,2,,2,
71,11,2,1,2,2,2,2,2,2,2,,2,
71,12,2,1,1,2,1,1,1,1,2,,2,
71,13,2,1,1,2,1,1,1,2,2,,2,
72,1,1,2,2,2,2,2,2,2,2,,2,
72,2,1,2,1,1,1,1,1,1,1,1,2,
72,3,1,3,2,2,2,2,2,2,2,,2,
72,4,1,2,2,2,2,1,1,1,2,,2,
72,7,1,2,1,1,1,1,1,1,1,2,2,
72,10,1,1,1,1,1,2,1,2,1,2,2,
72,12,1,2,1,1,1,2,1,1,1,3,2,
72,13,1,2,1,2,2,1,1,2,2,,2,
72,14,1,5,1,1,1,1,1,1,1,2,2,
72,15,1,2,2,2,2,2,2,2,2,,2,
72,16,1,1,1,1,1,1,1,1,1,2,2,
72,17,1,6,1,2,2,2,2,2,2,,1,2
73,1,2,2,2,1,1,1,99,2,2,,2,
73,2,2,2,1,1,1,2,1,2,2,,2,
73,6,2,1,2,2,2,2,2,2,2,,2,
73,7,2,2,2,2,2,2,2,2,2,,2,
73,8,2,2,2,2,2,2,2,2,2,,2,
73,9,2,1,1,1,1,1,1,1,1,2,2,
73,11,2,1,1,1,1,2,1,2,2,,2,
73,13,2,1,2,2,2,2,2,2,2,,2,
73,14,2,1,1,1,1,1,1,1,1,2,2,
73,15,2,1,2,2,2,2,2,2,2,,2,
73,16,2,2,2,2,2,2,2,2,2,,2,
73,17,2,2,1,1,1,1,1,1,2,,2,
74,1,1,3,1,1,1,2,1,1,1,3,2,
74,2,1,1,1,1,1,2,1,1,1,2,2,
74,3,1,1,1,2,2,2,2,2,2,,2,
74,4,1,2,1,1,1,1,1,1,1,2,2,
74,5,1,1,1,1,2,2,1,1,1,1,1,1
74,6,1,1,1,1,1,2,2,2,2,,2,
74,7,1,7,1,1,2,1,1,1,1,2,2,
74,8,1,5,1,1,2,1,1,1,2,,2,
74,9,1,1,2,2,2,2,2,2,2,,2,
74,10,1,2,1,2,1,1,1,1,2,,2,
74,12,1,2,1,1,1,1,1,1,2,,2,
74,13,1,1,1,1,1,1,1,1,1,2,2,
75,1,2,1,1,1,1,1,1,2,2,,2,
75,2,2,2,2,2,2,2,2,2,2,,2,
75,3,2,2,1,2,2,2,2,2,2,,2,
75,4,2,2,2,2,2,2,2,2,2,,2,
75,5,2,2,2,1,2,2,2,2,2,,2,
75,6,2,1,2,2,2,2,2,2,2,,2,
75,7,2,1,1,1,1,1,1,1,1,3,1,2
75,8,2,2,2,2,2,2,2,2,2,,2,
75,9,2,1,1,1,1,2,2,2,2,,2,
75,10,2,1,2,2,2,2,2,2,2,,2,
75,11,2,1,2,2,2,2,2,2,2,,2,
75,12,2,11,2,2,2,2,2,2,2,,2,
76,1,2,1,2,2,2,1,1,2,1,1,2,
76,2,2,1,2,2,2,2,2,2,2,,2,
76,3,2,2,2,2,2,2,2,2,2,,2,
76,4,2,2,1,2,2,2,2,2,2,,2,
76,5,2,1,2,2,2,2,2,2,2,,2,
76,6,2,1,1,1,1,1,1,1,1,3,1,3
76,7,2,2,1,2,2,1,1,1,1,2,2,
76,8,2,2,1,1,1,1,1,2,2,,2,
76,9,2,1,2,2,2,2,2,2,2,,2,
76,10,2,1,1,1,1,1,2,2,2,,2,
76,11,2,2,2,2,2,2,2,2,2,,2,
77,1,1,19,2,2,2,2,2,2,2,,2,
77,2,1,2,99,2,2,2,2,2,2,,2,
77,3,1,1,1,1,2,2,1,2,2,,2,
77,4,1,2,2,2,2,2,2,2,2,,2,
77,6,1,1,1,1,1,2,2,2,2,,2,
77,7,1,1,1,2,2,1,2,1,2,,2,
77,9,1,1,1,1,1,1,1,1,1,2,2,
77,10,1,6,2,2,2,2,2,2,2,,2,
77,12,1,2,1,1,1,1,1,1,1,3,2,
77,13,1,1,1,2,2,2,1,2,2,,1,98
77,14,1,2,1,1,1,1,1,1,1,3,2,
77,15,1,2,1,1,1,1,1,1,2,,2,
78,1,2,1,1,1,1,1,1,1,2,,1,1
78,2,2,2,1,1,1,2,1,2,2,,2,
78,3,2,1,1,1,1,1,1,2,2,,2,
78,4,2,1,2,2,2,2,2,2,2,,2,
78,5,2,2,2,2,2,2,2,2,2,,2,
78,6,2,1,1,1,1,2,1,2,2,,2,
78,7,2,2,1,2,2,2,2,2,2,,2,
78,8,2,9,2,2,2,2,2,2,2,,2,
78,9,2,1,2,2,2,1,2,2,2,,2,
78,10,2,2,2,2,2,2,2,2,2,,2,
78,11,2,2,1,1,1,1,2,2,2,,2,
78,12,2,6,1,1,1,1,2,1,2,,1,1
79,1,1,2,1,1,1,1,1,1,1,3,2,
79,3,1,1,2,2,2,2,2,2,2,,2,
79,5,1,1,2,2,2,2,2,2,2,,2,
79,6,1,1,1,2,2,1,1,1,2,,2,
79,8,1,2,2,2,2,2,2,2,2,,2,
79,9,1,2,2,2,2,2,2,2,2,,2,
79,10,1,2,1,2,1,1,1,1,1,2,2,
79,11,1,2,1,1,1,1,1,1,1,2,2,
79,12,1,7,1,2,1,2,2,2,1,1,2,
79,13,1,2,1,1,1,2,1,1,1,2,2,
79,14,1,1,1,1,1,2,1,2,1,98,2,
79,15,1,2,98,2,2,2,2,2,2,,2,
80,2,2,1,2,2,2,2,2,2,2,,2,
80,3,2,1,2,2,2,2,2,2,2,,2,
80,4,2,1,2,2,2,2,2,2,2,,2,
80,5,2,1,2,2,2,2,2,2,2,,2,
80,8,2,1,2,2,2,2,2,2,2,,2,
80,11,2,1,2,2,2,2,2,2,2,,2,
80,12,2,1,2,2,2,2,2,2,2,,2,
80,13,2,1,1,2,2,2,2,2,2,,2,
80,14,2,1,2,2,2,2,2,2,2,,2,
80,15,2,1,2,2,2,2,2,2,2,,2,
80,16,2,3,2,2,2,2,2,2,2,,2,
80,17,2,1,1,1,1,1,1,2,2,,2,
81,2,1,1,1,1,1,1,2,2,2,,2,
81,6,1,1,2,2,2,2,2,2,2,,2,
81,8,1,2,2,2,2,2,2,2,2,,2,
81,13,1,1,2,2,2,2,2,2,2,,2,
81,14,1,1,2,2,2,2,2,2,2,,2,
81,15,1,4,1,1,1,1,2,2,2,,2,
82,3,2,2,2,2,2,2,2,2,2,,2,
82,4,2,2,2,2,2,2,2,2,2,,2,
82,5,2,2,2,2,2,2,2,2,2,,2,
82,7,2,8,2,2,2,2,2,2,2,,2,
82,8,2,2,2,2,2,2,2,2,2,,2,
82,9,2,1,2,2,2,2,2,2,2,,2,
82,10,2,1,1,1,2,2,2,2,2,,2,
82,12,2,1,2,2,2,2,2,2,2,,2,
82,13,2,1,1,1,2,2,2,2,2,,2,
82,14,2,3,2,2,2,2,2,2,2,,2,
82,15,2,2,2,2,2,2,2,2,2,,2,
82,16,2,1,2,2,2,2,2,2,2,,2,
83,1,1,3,1,1,1,1,1,1,1,1,1,2
83,2,1,2,2,2,2,2,2,2,2,,2,
83,3,1,1,2,2,2,2,2,2,2,,2,
83,4,1,1,2,2,2,2,2,2,2,,2,
83,5,1,1,1,1,1,1,1,1,1,3,1,1
83,6,1,1,2,2,2,2,2,2,2,,2,
83,7,1,1,1,1,1,1,1,1,2,,2,
83,8,1,2,2,2,2,2,2,2,2,,2,
83,9,1,1,2,2,2,2,2,2,2,,2,
83,10,1,1,2,2,2,2,2,2,2,,2,
83,11,1,1,2,2,2,2,2,2,2,,2,
83,13,1,2,2,2,98,2,1,2,2,,2,
84,3,2,1,2,2,2,2,2,2,2,,2,
84,4,2,1,2,2,2,2,2,2,2,,2,
84,5,2,2,2,2,2,2,2,2,2,,2,
84,6,2,1,2,2,2,2,2,2,2,,2,
84,8,2,1,2,2,2,2,2,2,2,,2,
84,9,2,2,2,2,2,2,2,2,2,,2,
84,11,2,2,2,2,2,2,2,2,2,,2,
84,12,2,1,2,2,2,2,2,2,2,,2,
84,13,2,4,2,2,2,2,2,2,2,,2,
84,14,2,1,2,2,2,2,2,2,2,,2,
84,15,2,2,2,2,2,2,2,2,2,,2,
84,16,2,1,2,2,2,2,2,2,2,,2,
85,2,1,8,2,2,2,2,2,2,2,,2,
85,3,1,1,2,2,2,2,2,2,2,,2,
85,4,1,1,2,2,2,2,2,2,2,,2,
85,6,1,1,2,2,2,2,2,2,2,,2,
85,7,1,2,2,2,2,2,2,2,2,,2,
85,8,1,1,2,2,2,2,2,2,2,,2,
85,9,1,1,1,2,2,2,2,2,2,,2,
85,10,1,1,1,1,1,1,1,1,1,3,2,
85,12,1,3,2,2,2,2,2,2,2,,2,
85,13,1,1,2,2,2,2,2,2,2,,2,
85,14,1,1,1,1,1,2,1,2,2,,2,
85,15,1,2,2,2,2,2,2,2,2,,2,
86,1,2,1,1,1,2,2,2,2,2,,2,
86,2,2,1,2,2,2,2,2,2,2,,2,
86,3,2,2,2,2,2,2,2,2,2,,2,
86,4,2,2,2,2,2,2,2,2,2,,2,
86,6,2,10,1,1,2,2,2,2,2,,2,
86,7,2,2,2,2,2,2,2,2,2,,2,
86,9,2,5,1,1,1,2,2,2,2,,2,
86,12,2,1,2,2,2,2,2,2,2,,2,
86,13,2,1,1,1,1,1,1,1,1,3,2,
86,14,2,1,1,1,1,1,1,2,2,,2,
86,15,2,2,2,2,2,2,2,2,2,,2,
86,16,2,1,2,2,2,2,2,2,2,,2,
87,1,1,4,1,1,1,2,1,2,2,,2,
87,2,1,3,1,1,1,2,2,2,2,,2,
87,3,1,1,1,1,1,1,1,2,2,,2,
87,4,1,3,1,1,2,2,2,2,2,,2,
87,5,1,1,2,2,2,2,2,2,2,,2,
87,6,1,2,1,1,1,2,2,2,2,,2,
87,7,1,6,1,1,1,2,2,2,2,,2,
87,8,1,1,1,2,1,1,1,2,2,,2,
87,10,1,2,1,1,1,1,1,1,2,,2,
87,11,1,1,1,1,2,2,2,2,2,,2,
87,12,1,1,1,2,2,2,2,2,2,,2,
87,13,1,2,2,2,2,2,2,2,2,,2,
88,1,2,1,1,1,1,2,2,2,1,2,2,
88,2,2,1,2,2,1,2,2,2,2,,2,
88,3,2,1,2,2,2,2,2,2,2,,2,
88,4,2,4,2,2,2,2,2,2,2,,2,
88,5,2,1,1,1,1,1,1,1,2,,2,
88,6,2,1,1,1,1,2,1,2,2,,2,
88,7,2,2,1,1,1,1,1,1,1,2,1,2
88,8,2,1,2,2,2,2,2,2,2,,2,
88,9,2,1,2,1,1,1,2,2,2,,2,
88,10,2,1,1,1,1,2,2,2,2,,2,
88,11,2,1,2,2,2,2,2,2,2,,2,
88,12,2,2,2,2,2,2,2,2,2,,2,
90,1,2,6,1,2,2,2,2,2,2,,2,
90,2,2,2,1,2,2,1,2,2,2,,2,
90,3,2,2,1,1,1,2,2,2,2,,2,
90,4,2,1,2,2,2,2,2,2,2,,2,
90,5,2,11,2,2,2,2,2,2,2,,2,
90,6,2,16,2,2,2,2,2,2,2,,2,
90,7,2,1,1,1,1,1,2,2,2,,2,
90,8,2,1,1,2,2,2,2,2,2,,2,
90,9,2,7,1,1,1,2,1,1,2,,2,
90,11,2,4,2,2,2,2,2,2,2,,2,
90,12,2,1,2,1,1,1,2,2,2,,2,
90,13,2,1,2,2,2,2,2,2,2,,2,
91,1,1,2,1,1,1,1,2,2,2,,2,
91,2,1,5,1,1,1,2,1,2,1,2,2,
91,3,1,8,2,2,2,2,2,2,2,,2,
91,4,1,2,2,2,2,2,2,2,2,,2,
91,5,1,1,1,1,1,2,2,2,2,,2,
91,6,1,2,2,2,2,2,2,2,2,,2,
91,7,1,1,1,1,1,2,2,2,2,,2,
91,9,1,3,1,1,1,1,1,1,1,3,2,
91,10,1,4,1,1,1,1,1,2,1,2,2,
91,11,1,1,1,1,1,1,1,1,2,,2,
91,12,1,1,1,1,1,2,2,2,2,,2,
91,13,1,1,2,2,2,2,2,2,2,,2,
92,1,2,1,1,1,1,2,2,2,2,,2,
92,2,2,1,1,1,1,1,2,2,2,,2,
92,3,2,1,1,1,2,2,2,2,2,,2,
92,4,2,7,1,2,1,2,2,2,2,,2,
92,5,2,1,2,2,2,2,2,2,2,,2,
92,6,2,3,1,1,1,1,1,1,1,1,2,
92,7,2,1,2,2,2,2,2,2,2,,2,
92,8,2,4,2,2,2,2,2,2,2,,2,
92,9,2,2,2,2,2,2,2,2,2,,2,
92,10,2,1,1,1,1,2,2,2,2,,2,
92,11,2,2,2,2,2,2,2,2,2,,2,
92,12,2,1,2,2,2,2,2,2,2,,2,
